date,price,volume,daily_return,ma_7,ma_30,volatility_7,volatility_30,momentum_7,momentum_30,high,low,hl_pct,pct_change_1d,pct_change_7d,lag_1,lag_2,lag_3,lag_5,lag_7,target
2025-02-20,0.03181920744897794,38001854.628314465,0.7320442315329245,0.033290932498477144,0.03887960765162508,2.3471316487710325,4.671066329463021,-0.003658539466342911,-0.014109301886688672,0.03181920744897794,0.03181920744897794,0.0,0.7320442315329245,-10.312209157687501,0.03158796954010125,0.03280256262366741,0.033081486155085785,0.03525982056792941,0.03547774691532085,0.03280398139160818
2025-02-21,0.03280398139160818,39404849.27053091,3.094904058214909,0.03305798826824036,0.038328146851285376,2.802352619201909,4.45911182124865,-0.0016306096116575006,-0.016543824010190958,0.03280398139160818,0.03280398139160818,0.0,3.094904058214909,-4.735382544554856,0.03181920744897794,0.03158796954010125,0.03280256262366741,0.03405089015031252,0.03443459100326568,0.03115826042601602
2025-02-22,0.03115826042601602,59519423.02646751,-5.016833005560606,0.032472051105109874,0.037775257922241276,2.8564063299993188,4.49791916884056,-0.004101560141913388,-0.01658666787132284,0.03115826042601602,0.03115826042601602,0.0,-5.016833005560606,-11.632390851256813,0.03280398139160818,0.03181920744897794,0.03158796954010125,0.033081486155085785,0.03525982056792941,0.032418981974400726
2025-02-23,0.032418981974400726,32547048.788881876,4.046187210541596,0.0322389213656939,0.03722255289271427,3.4457881290908796,4.547905305008418,-0.0016319081759117934,-0.016581150885810192,0.032418981974400726,0.032418981974400726,0.0,4.046187210541596,-4.792556578427121,0.03115826042601602,0.03280398139160818,0.03181920744897794,0.03280256262366741,0.03405089015031252,0.03224534596103591
2025-02-24,0.03224534596103591,33583309.511046514,-0.5355998331530665,0.03211947276654392,0.03670990454002574,3.30795115866894,4.540253422105934,-0.0008361401940498725,-0.015379450580655998,0.03224534596103591,0.03224534596103591,0.0,-0.5355998331530665,-2.5275170230565025,0.032418981974400726,0.03115826042601602,0.03280398139160818,0.03158796954010125,0.033081486155085785,0.028027880428513893
2025-02-25,0.028027880428513893,60949778.15831026,-13.079299994542627,0.03143737531009342,0.0360550211996759,5.871457004323796,5.023074153484478,-0.004774682195153517,-0.019646500210495046,0.028027880428513893,0.028027880428513893,0.0,-13.079299994542627,-14.555820683681986,0.03224534596103591,0.032418981974400726,0.03115826042601602,0.03181920744897794,0.03280256262366741,0.028677612064763897
2025-02-26,0.028677612064763897,96829356.55393064,2.318161867099322,0.031021609956473795,0.03550081430551443,6.03056265357477,5.032084458812004,-0.0029103574753373516,-0.016626206824844263,0.028677612064763897,0.028677612064763897,0.0,2.318161867099322,-9.213499688995908,0.028027880428513893,0.03224534596103591,0.032418981974400726,0.03280398139160818,0.03158796954010125,0.02788630601819231
2025-02-27,0.02788630601819231,57002713.77063133,-2.75931637817175,0.03045976689493299,0.034943382750200404,5.987808186073818,5.038298369587246,-0.003932901430785632,-0.016722946659420652,0.02788630601819231,0.02788630601819231,0.0,-2.75931637817175,-12.360148935488214,0.028677612064763897,0.028027880428513893,0.03224534596103591,0.03115826042601602,0.03181920744897794,0.028195993441796657
2025-02-28,0.028195993441796657,46553640.43602818,1.1105358429413847,0.02980148290210277,0.03446907336273742,5.765566318354573,5.014974743873786,-0.004607987949811522,-0.014229281623889707,0.028195993441796657,0.028195993441796657,0.0,1.1105358429413847,-14.047038665222278,0.02788630601819231,0.028677612064763897,0.028027880428513893,0.032418981974400726,0.03280398139160818,0.02811276444401463
2025-03-01,0.02811276444401463,76262557.18320905,-0.2951802281903393,0.029366412047531147,0.03396189260257297,5.626687939599992,4.978459302712317,-0.003045495982001392,-0.015215422804933376,0.02811276444401463,0.02811276444401463,0.0,-0.2951802281903393,-9.774281170904242,0.028195993441796657,0.02788630601819231,0.028677612064763897,0.03224534596103591,0.03115826042601602,0.02844911635931389
