date,price,volume,daily_return,ma_7,ma_30,volatility_7,volatility_30,momentum_7,momentum_30,high,low,hl_pct,pct_change_1d,pct_change_7d,lag_1,lag_2,lag_3,lag_5,lag_7,target
2025-01-14,0.9450610027794694,1540261745.4274852,-2.48929906937686,0.9556212344554539,0.9568395010763134,5.292537159002916,5.279961334148064,-0.14908653857064846,-0.1150424406050844,0.9450610027794694,0.9450610027794694,0.0,-2.48929906937686,-13.6258167145067,0.969186964876666,0.996136878939902,0.9316713148155308,0.9478995284282535,1.0941475413501178,0.9944214498919838
2025-01-15,0.9944214498919838,1126688332.0067604,5.22299057598854,0.9557764787247546,0.9531222944217326,4.778106142557503,5.309293129255583,0.001086709885105952,-0.11151619963742554,0.9944214498919838,0.9944214498919838,0.0,5.22299057598854,0.10940016908080885,0.9450610027794694,0.969186964876666,0.996136878939902,0.9060582113414768,0.9933347400068778,1.084480992215901
2025-01-16,1.084480992215901,2204538167.7741003,9.056476238892452,0.9752881164087043,0.9532549183118129,5.298996431916845,5.554977915403677,0.13658146378764757,0.00397871670240324,1.084480992215901,1.084480992215901,0.0,9.056476238892452,14.408854492639978,0.9944214498919838,0.9450610027794694,0.969186964876666,0.9316713148155308,0.9478995284282535,1.0906700675315832
2025-01-17,1.0906700675315832,2056463725.0214527,0.5706946788468947,1.0016612387215766,0.9546288559158224,4.568640947985787,5.525642216540806,0.18461185619010645,0.041218128120284137,1.0906700675315832,1.0906700675315832,0.0,0.5706946788468947,20.375275438073338,1.084480992215901,0.9944214498919838,0.9450610027794694,0.996136878939902,0.9060582113414768,1.1369537229272808
2025-01-18,1.1369537229272808,1822084268.4989784,4.2435982038497855,1.0309872970232552,0.9602275896306712,4.602747309188814,5.3608184756946935,0.20528240811175003,0.16796201144547018,1.1369537229272808,1.1369537229272808,0.0,4.2435982038497855,22.03378003028842,1.0906700675315832,1.084480992215901,0.9944214498919838,0.969186964876666,0.9316713148155308,1.1009310555353091
2025-01-19,1.1009310555353091,1488331235.013274,-3.1683494820901936,1.0459578936797418,0.9674043114529373,4.738812684217931,5.1231669791717245,0.10479417659540713,0.2153016546679809,1.1009310555353091,1.1009310555353091,0.0,-3.1683494820901936,10.52005791683268,1.1369537229272808,1.0906700675315832,1.084480992215901,0.9450610027794694,0.996136878939902,0.9917829386728937
2025-01-20,0.9917829386728937,2803616184.038354,-9.914164589475039,1.049185889936346,0.968776574275046,6.329651161996228,5.334012403803686,0.022595973796227686,0.04116788466326371,0.9917829386728937,0.9917829386728937,0.0,-9.914164589475039,2.3314359989460964,1.1009310555353091,1.1369537229272808,1.0906700675315832,0.9944214498919838,0.969186964876666,1.0068201561876229
2025-01-21,1.0068201561876229,2690733265.7307215,1.5161802979642314,1.0580086261375106,0.9721819157710015,6.193632746904775,5.2494991111641705,0.06175915340815352,0.1021602448786646,1.0068201561876229,1.0068201561876229,0.0,1.5161802979642314,6.534938297794213,0.9917829386728937,1.1009310555353091,1.1369537229272808,1.084480992215901,0.9450610027794694,1.0046310219001418
2025-01-22,1.0046310219001418,1696335264.1544523,-0.21743051865096286,1.0594671364243904,0.976243096103469,5.921803352154324,5.222805912991565,0.010209572008157974,0.12183540997402387,1.0046310219001418,1.0046310219001418,0.0,-0.21743051865096286,1.0266846123710316,1.0068201561876229,0.9917829386728937,1.1009310555353091,1.0906700675315832,0.9944214498919838,0.9802503420918104
2025-01-23,0.9802503420918104,969709594.2925464,-2.4268292812836045,1.0445770435495203,0.9781555987965693,4.514524178628617,5.194656383776704,-0.10423065012409072,0.057375080793009126,0.9802503420918104,0.9802503420918104,0.0,-2.4268292812836045,-9.611108988744753,1.0046310219001418,1.0068201561876229,0.9917829386728937,1.1369537229272808,1.084480992215901,0.9880340956541441
