date,price,volume,daily_return,ma_7,ma_30,volatility_7,volatility_30,momentum_7,momentum_30,high,low,hl_pct,pct_change_1d,pct_change_7d,lag_1,lag_2,lag_3,lag_5,lag_7,target
2024-12-18,3879.4062240100893,32823036037.584606,-2.841348094141727,3902.1374211414263,3648.349045996513,2.6441005967132134,3.788241905871732,252.81758223258976,803.8716914084653,3879.4062240100893,3879.4062240100893,0.0,-2.841348094141727,6.971223019897743,3992.857195846062,3961.3154661802305,3866.9958020348054,3878.850012073054,3626.5886417774996,3628.2624780444953
2024-12-19,3628.2624780444953,50734709374.83128,-6.47376767122857,3873.588119670582,3662.3103316869065,3.062960274559642,3.954556353208638,-199.8451102959143,418.83857071181274,3628.2624780444953,3628.2624780444953,0.0,-6.47376767122857,-5.220467442048893,3879.4062240100893,3992.857195846062,3961.3154661802305,3907.4296595053356,3828.1075883404096,3434.6754695380805
2024-12-20,3434.6754695380805,64452959600.863884,-5.335529325065568,3810.1346135941567,3673.0358539710082,3.3428403026020947,4.047196919984266,-444.1745425349736,321.76566852305814,3434.6754695380805,3434.6754695380805,0.0,-5.335529325065568,-11.451191491098268,3628.2624780444953,3879.4062240100893,3992.857195846062,3866.9958020348054,3878.850012073054,3468.658920056454
2024-12-21,3468.658920056454,72936574193.4554,0.9894224598443246,3747.4530793871736,3686.1513560845788,3.374410057748041,4.036792768867339,-438.7707394488816,393.4650634071231,3468.658920056454,3468.658920056454,0.0,0.9894224598443246,-11.22913981014384,3434.6754695380805,3628.2624780444953,3879.4062240100893,3961.3154661802305,3907.4296595053356,3337.5972231166807
2024-12-22,3337.5972231166807,32479699770.041058,-3.778454439032597,3671.8247109702984,3685.2066978035814,3.4512398010222265,3.7339225564210676,-529.3985789181247,-28.33974842992893,3337.5972231166807,3337.5972231166807,0.0,-3.778454439032597,-13.690177233695378,3468.658920056454,3434.6754695380805,3628.2624780444953,3992.857195846062,3866.9958020348054,3275.8894274015142
2024-12-23,3275.8894274015142,25811397925.979923,-1.8488688595427072,3573.9067054304824,3683.477772211233,2.85501366957584,3.743928215389509,-685.4260387787162,-51.867767770448154,3275.8894274015142,3275.8894274015142,0.0,-1.8488688595427072,-17.302990499760696,3337.5972231166807,3468.658920056454,3434.6754695380805,3879.4062240100893,3961.3154661802305,3414.6414419807993
2024-12-24,3414.6414419807993,35528067791.09896,4.235552440161117,3491.3044548783014,3684.164588217842,3.7124637379582275,3.80667203866165,-578.2157538652627,20.604480198252077,3414.6414419807993,3414.6414419807993,0.0,4.235552440161117,-14.481253035215113,3275.8894274015142,3337.5972231166807,3468.658920056454,3628.2624780444953,3992.857195846062,3497.555287927574
2024-12-25,3497.555287927574,24085249644.32143,2.428186014713085,3436.7543211522284,3688.4596724173275,4.066402962032275,3.826703644455974,-381.8509360825151,128.85252598457964,3497.555287927574,3497.555287927574,0.0,2.428186014713085,-9.843025299057262,3414.6414419807993,3275.8894274015142,3337.5972231166807,3434.6754695380805,3879.4062240100893,3494.5109273631047
2024-12-26,3494.5109273631047,17503804977.00058,-0.087042528676462,3417.6469567691724,3691.0336625397,3.399440506597794,3.8196994980666172,-133.75155068139065,77.21970367116774,3494.5109273631047,3494.5109273631047,0.0,-0.087042528676462,-3.68638022995178,3497.555287927574,3414.6414419807993,3275.8894274015142,3468.658920056454,3628.2624780444953,3327.7897761683494
2024-12-27,3327.7897761683494,21239977785.94795,-4.770943764670388,3402.377572002068,3691.1054373257234,3.2693933388463035,3.8913660376804926,-106.88569336973114,2.153243580704384,3327.7897761683494,3327.7897761683494,0.0,-4.770943764670388,-3.1119590283767318,3494.5109273631047,3497.555287927574,3414.6414419807993,3337.5972231166807,3434.6754695380805,3328.6111553091764
