date,price,high,low,lag_1,lag_2,lag_3,lag_5,lag_7,ma_7,ma_30,momentum_30,momentum_7,volume,volatility_7,volatility_30,daily_return,pct_change_1d,pct_change_7d,hl_pct
2025-02-18,0.9060100824593741,0.9060100824593741,0.9060100824593741,0.9351592399790768,1.027575728324982,1.025304888204038,1.0525481070640685,1.030884081946506,0.9871786885071283,1.248186509367744,-1.017549692153502,-0.4083371991981642,-0.707599078567592,-1.0446386993087262,-1.3638176770981465,-0.19496006536630234,-0.19496006536630234,-0.3799121430855234,0.0
2025-02-19,0.8884728042165613,0.8884728042165613,0.8884728042165613,0.9118102068015479,0.9387802605117543,1.0303913723463327,0.9732320324201715,0.927854552332405,0.9849813251439273,1.2360009059563795,-0.7598372609552969,-0.1438872676191083,-0.27701772246183093,-1.1813768734563395,-1.4805227395592635,-0.16077059643498134,-0.16077059643498134,-0.16978771096320885,0.0
2025-02-20,0.9547371635939161,0.9547371635939161,0.9547371635939161,0.8942751390632311,0.9154537695440376,0.9416978984478585,1.0309096379395362,1.0579576251605594,0.9734463706585131,1.2250158652890297,-0.7070330194610883,-0.34268994078572224,-0.6287273788245393,-1.4330383373103275,-1.4610007243900873,0.34093311703525314,0.34093311703525314,-0.32671750298608904,0.0
2025-02-21,1.0692124623501198,1.0692124623501198,1.0692124623501198,0.9605311460804131,0.897935630951053,0.9183982011914633,1.0359796831668406,0.9788532092090647,0.9898546629396039,1.2085744347384142,-0.9470209172355233,0.2522378175009963,-0.7456983659849218,-1.3187481810813837,-1.7343423029722174,0.6222180844761255,0.6222180844761255,0.14899424388330476,0.0
2025-02-22,0.9284739471099329,0.9284739471099329,0.9284739471099329,1.0749920156783925,0.9641276714305141,0.9009001846112153,0.9475728560831086,1.0363768993131754,0.9776714524896558,1.1926802277002297,-0.922952435479068,-0.3564916822583385,-0.13888100649013002,-1.048130990307311,-1.73997964242739,-0.8743593095507164,-0.8743593095507164,-0.3384027400601442,0.0
2025-02-23,0.9553180095214936,0.9553180095214936,0.9553180095214936,0.9342712399708972,1.0784780353421064,0.9670161943483394,0.9243484606917712,1.041433414885261,0.9686168399395237,1.176859655571631,-0.9197137579776711,-0.289882037693042,-0.9350438355530042,-1.031719345119794,-1.7384606365162378,0.10371772063398683,0.10371772063398683,-0.28523377585853543,0.0
2025-02-24,0.9405073610977063,0.9405073610977063,0.9405073610977063,0.961111918794661,0.9378931178188369,1.081235211001383,0.9069069956310046,0.9532625055963015,0.9702203028037798,1.1589216345497786,-1.0128453192128715,-0.06296549621456886,-0.9954321493377787,-1.137073348918427,-1.7558115312945008,-0.14376271157213916,-0.14376271157213916,-0.10429131111966408,0.0
2025-02-25,0.6319751722924193,0.6319751722924193,0.6319751722924193,0.9463031371944752,0.9647078834405873,0.9408117747614109,0.9728093262465248,0.9301000856012813,0.9307951889288995,1.1306700947453192,-1.4664638736504334,-0.9364874383523784,-0.037351477251582985,-0.19130103092279457,-1.3787378114792874,-1.8883185766474548,-1.8883185766474548,-0.8121990680099389,0.0
2025-02-26,0.4667180335458054,0.4667180335458054,0.4667180335458054,0.6378098376501724,0.9499133989061239,0.9675957399044172,1.0866592005504472,0.9127051639140353,0.8701177743219818,1.10158107172772,-1.503298821306664,-1.3889611161105848,1.660296818784095,-0.06860840072684112,-1.3305444289711397,-1.0903891417642866,-1.0903891417642866,-1.1820152972011413,0.0
2025-02-27,0.1628814953466508,0.1628814953466508,0.1628814953466508,0.47257352891167903,0.6417179327081141,0.9528182488881094,0.9466895962435826,0.9784316310468127,0.7561943334213336,1.0635061486759463,-1.898524841614837,-2.5225995699848887,0.7496826577970973,0.19277469619429818,-0.9742839990128288,-2.0143653018374206,-2.0143653018374206,-2.0819342210774914,0.0
