date,price,volume,daily_return,ma_7,ma_30,volatility_7,volatility_30,momentum_7,momentum_30,high,low,hl_pct,pct_change_1d,pct_change_7d,lag_1,lag_2,lag_3,lag_5,lag_7,target
2025-02-14,96561.6639990985,29084371910.690556,-1.3027128109943664,96743.29773335301,100680.14711943973,1.302535006037902,2.157502744202775,-73.75475422361342,-12.413688893444487,96561.6639990985,96561.6639990985,0.0,-1.3027128109943664,-0.0763226932475769,97836.18856127483,95739.97737079239,97399.98161383197,96558.23762501091,96635.41875332211,97488.48148536457
2025-02-15,97488.48148536457,32289906944.92862,0.9598192987589016,96876.15847273843,100585.99142234241,1.3507860192722314,2.040670497796323,930.0251756978687,-2824.6709129196533,97488.48148536457,97488.48148536457,0.0,0.9598192987589016,0.9631732022674866,96561.6639990985,97836.18856127483,95739.97737079239,96548.57865379585,96558.4563096667,97569.95169430465
2025-02-16,97569.95169430465,14215311318.346336,0.08356906138937692,97020.6890540661,100503.50383656046,1.349656987467913,2.0405352402901635,1011.7140692937392,-2474.627573459118,97569.95169430465,97569.95169430465,0.0,0.08356906138937692,1.047776030485137,97488.48148536457,96561.6639990985,97836.18856127483,97399.98161383197,96558.23762501091,96149.3484548204
2025-02-17,96149.3484548204,13634794998.739267,-1.4559843628242475,96963.6561684982,100236.45899889305,1.4834661985909554,1.8955598857590517,-399.23019897544873,-8011.345130021931,96149.3484548204,96149.3484548204,0.0,-1.4559843628242475,-0.4135018915265576,97569.95169430465,97488.48148536457,96561.6639990985,95739.97737079239,96548.57865379585,95776.15723852723
2025-02-18,95776.15723852723,25324374113.08163,-0.38813702046928134,96731.68125774036,99951.17704826916,1.4271331879288796,1.8940668835752041,-1623.8243753047427,-8558.45851871671,95776.15723852723,95776.15723852723,0.0,-0.38813702046928134,-1.6671711312460258,96149.3484548204,97569.95169430465,97488.48148536457,97836.18856127483,97399.98161383197,95495.89153299287
2025-02-19,95495.89153299287,38311133144.729355,-0.29262575740679475,96696.81185234044,99758.52886109753,1.2760100629388773,1.8261105279562206,-244.08583779951732,-5779.445615149205,95495.89153299287,95495.89153299287,0.0,-0.29262575740679475,-0.2549466215708396,95776.15723852723,96149.3484548204,97569.95169430465,96561.6639990985,95739.97737079239,96554.87156259285
2025-02-20,96554.87156259285,27703222487.389572,1.1089273188617854,96513.76656681442,99584.86095979378,0.9978736383869701,1.8374780297359972,-1281.3169986819848,-5210.037039112605,96554.87156259285,96554.87156259285,0.0,1.1089273188617854,-1.3096554736282462,95495.89153299287,95776.15723852723,96149.3484548204,97488.48148536457,97836.18856127483,98384.31738240314
2025-02-21,98384.31738240314,24175261969.81266,1.8947214057701167,96774.14562157224,99324.9303118678,1.1241871983901042,1.678313575959449,1822.6533833046415,-7797.919437778357,98384.31738240314,98384.31738240314,0.0,1.8947214057701167,1.8875538260418212,96554.87156259285,95495.89153299287,95776.15723852723,97569.95169430465,96561.6639990985,96135.15541305285
2025-02-22,96135.15541305285,42477472950.92155,-2.286098058299446,96580.8133255277,99073.65098912365,1.4232735054929357,1.6750310016076446,-1353.3260723117128,-7538.379682325016,96135.15541305285,96135.15541305285,0.0,-2.286098058299446,-1.3881907397592208,98384.31738240314,96554.87156259285,95495.89153299287,96149.3484548204,97488.48148536457,96564.15414290235
2025-02-23,96564.15414290235,18464415570.762142,0.4462454218815859,96437.12796104167,98823.53579681808,1.441411667146954,1.6759155057046282,-1005.7975514022983,-7503.455769167122,96564.15414290235,96564.15414290235,0.0,0.4462454218815859,-1.030847647187072,96135.15541305285,98384.31738240314,96554.87156259285,95776.15723852723,97569.95169430465,96327.46309127835
2025-02-24,96327.46309127835,16643044374.983364,-0.2451127478150239,96462.57290910708,98539.94481534204,1.324974349013173,1.6658122286831016,178.1146364579472,-8507.729444281213,96327.46309127835,96327.46309127835,0.0,-0.2451127478150239,0.18524788708438322,96564.15414290235,96135.15541305285,98384.31738240314,95495.89153299287,96149.3484548204,91396.76686930266
2025-02-25,91396.76686930266,45539703844.38777,-5.118681696520378,95836.94571350359,98093.3023517394,2.3702425714061586,1.8853790174577798,-4379.390369224566,-13399.273908079675,91396.76686930266,91396.76686930266,0.0,-5.118681696520378,-4.572526707579049,96327.46309127835,96564.15414290235,96135.15541305285,96554.87156259285,95776.15723852723,88755.7693356979
2025-02-26,88755.7693356979,96742453402.56294,-2.889596234165903,94874.07111389002,97633.41970483592,2.5058425514705323,1.9134416102120277,-6740.122197294972,-13796.479407104169,88755.7693356979,88755.7693356979,0.0,-2.889596234165903,-7.058023218691378,91396.76686930266,96327.46309127835,96564.15414290235,98384.31738240314,95495.89153299287,83900.11496524839
2025-02-27,83900.11496524839,69277430795.68657,-5.470804215649505,93066.24874284082,97031.474552429,2.7947233316369005,2.120888999045612,-12654.756597344458,-18058.35457220755,83900.11496524839,83900.11496524839,0.0,-5.470804215649505,-13.106284947146207,88755.7693356979,91396.76686930266,96327.46309127835,96135.15541305285,96554.87156259285,84709.14477847965
2025-02-28,84709.14477847965,81960688217.70384,0.964277359532062,91112.65265656602,96478.0089568789,2.596317520478287,2.140656502338349,-13675.172603923493,-16603.967866503037,84709.14477847965,84709.14477847965,0.0,0.964277359532062,-13.899748423084969,83900.11496524839,88755.7693356979,91396.76686930266,96564.15414290235,98384.31738240314,84441.9012237131
2025-03-01,84441.9012237131,80695237175.07367,-0.3154837124910381,89442.18777237463,95835.43968439814,2.676560638180432,2.068057573320022,-11693.254189339757,-19277.078174423354,84441.9012237131,84441.9012237131,0.0,-0.3154837124910381,-12.1633487136924,84709.14477847965,83900.11496524839,88755.7693356979,96327.46309127835,96135.15541305285,86005.25629681018
2025-03-02,86005.25629681018,30634474722.6359,1.8513972926252231,87933.77379436146,95209.56444395812,2.9154926827444325,2.09662732324904,-10558.897846092164,-18776.257213200122,86005.25629681018,86005.25629681018,0.0,1.8513972926252231,-10.93459362825917,84441.9012237131,84709.14477847965,83900.11496524839,91396.76686930266,96564.15414290235,94261.53286538439
2025-03-03,94261.53286538439,61859112550.80991,9.599734858159392,87638.64090494803,94938.86906956353,5.177202992430944,2.7840027385289225,-2065.930225893957,-8120.861231837262,94261.53286538439,94261.53286538439,0.0,9.599734858159392,-2.144694939112346,86005.25629681018,84441.9012237131,84709.14477847965,88755.7693356979,96327.46309127835,86124.71418722175
2025-03-04,86124.71418722175,68715362745.4567,-8.63217309417501,86885.49052179362,94453.86662162261,5.859267659080249,3.170808209630277,-5272.052682080917,-14550.073438227817,86124.71418722175,86124.71418722175,0.0,-8.63217309417501,-5.768314200457391,94261.53286538439,86005.25629681018,84441.9012237131,83900.11496524839,91396.76686930266,87310.80531078295
2025-03-05,87310.80531078295,65863356680.42408,1.3771785889272525,86679.06708966292,94111.94958097374,5.815162859301763,3.148491061077314,-1444.9640249149525,-10257.5112194658,87310.80531078295,87310.80531078295,0.0,1.3771785889272525,-1.628022646561389,86124.71418722175,94261.53286538439,86005.25629681018,84709.14477847965,88755.7693356979,90604.08098523637
2025-03-06,90604.08098523637,51606642859.81411,3.7718993230345443,87636.77652108976,93749.85692495816,5.425911441070284,3.1381566616716037,6703.966019987987,-10862.77968046753,90604.08098523637,90604.08098523637,0.0,3.7718993230345443,7.990413389498663,87310.80531078295,86124.71418722175,94261.53286538439,84441.9012237131,83900.11496524839,90001.40087607042
2025-03-07,90001.40087607042,47555759124.64708,-0.6651798711629353,88392.81310645989,93479.28898027235,5.474000116716976,3.0886221418088478,5292.256097590769,-8117.038340574247,90001.40087607042,90001.40087607042,0.0,-0.6651798711629353,6.247561714181371,90604.08098523637,87310.80531078295,86124.71418722175,86005.25629681018,84709.14477847965,86773.33597555371
2025-03-08,86773.33597555371,63216440874.73251,-3.586682950592812,88725.87521386569,93152.3039518178,5.738099972791947,3.140125622608496,2331.434751840614,-9809.550853636814,86773.33597555371,86773.33597555371,0.0,-3.586682950592812,2.760992727607947,90001.40087607042,90604.08098523637,87310.80531078295,94261.53286538439,84441.9012237131,86142.9833586432
2025-03-09,86142.9833586432,18809360803.37126,-0.72643584555524,88745.55050841325,92802.55610532849,5.721924468678932,3.1402486040920645,137.72706183302216,-10492.435394678905,86142.9833586432,86142.9833586432,0.0,-0.72643584555524,0.16013795872860115,86773.33597555371,90001.40087607042,90604.08098523637,86124.71418722175,86005.25629681018,80751.13893300897
2025-03-10,80751.13893300897,32013406240.51754,-6.259180046256474,86815.49423235962,92275.64552610657,4.333851051189001,3.320444910762406,-13510.393932375417,-15807.317376657724,80751.13893300897,80751.13893300897,0.0,-6.259180046256474,-14.332881634409356,86142.9833586432,86773.33597555371,90001.40087607042,87310.80531078295,94261.53286538439,78783.94057934263
2025-03-11,78783.94057934263,49983692766.22745,-2.436124591751365,85766.8122883769,91683.16895791765,3.2835264316692765,3.3365174940199305,-7340.77360787912,-17774.29704566828,78783.94057934263,78783.94057934263,0.0,-2.436124591751365,-8.523422895687549,80751.13893300897,86142.9833586432,86773.33597555371,90604.08098523637,86124.71418722175,82799.1080292053
2025-03-12,82799.1080292053,56404462275.083046,5.0964288157419935,85122.28410529437,91224.85327043128,3.9968456287619665,3.495285201903388,-4511.6972815776535,-13749.470624590555,82799.1080292053,82799.1080292053,0.0,5.0964288157419935,-5.167398543076384,78783.94057934263,80751.13893300897,86142.9833586432,90001.40087607042,87310.80531078295,83884.24578828987
2025-03-13,83884.24578828987,41782186208.59073,1.3105669673419973,84162.30764858774,90774.3287429132,3.6307554068379875,3.501795787691774,-6719.8351969465,-13515.735825542099,83884.24578828987,83884.24578828987,0.0,1.3105669673419973,-7.416702563366295,82799.1080292053,78783.94057934263,80751.13893300897,86773.33597555371,90604.08098523637,81098.90052436228
2025-03-14,81098.90052436228,32583592654.882656,-3.3204629042709044,82890.521884058,90286.29284803222,3.722841025900492,3.534239647908139,-8902.500351708135,-14641.076846430107,81098.90052436228,81098.90052436228,0.0,-3.3204629042709044,-9.891513093186898,83884.24578828987,82799.1080292053,78783.94057934263,86142.9833586432,90001.40087607042,83971.70916064628
